,descricao_1,ean_1,titulo_1,url_1,titulo_cb_1,loja_1,descricao_2,ean_2,titulo_2,url_2,titulo_cb_2,loja_2,match
1224,"Design sofisticado com desempenho surpreendente Com aproximadamente 1,85 kg, o Lenovo BS145 é fácil de transportar Possui design leve e compacto. Além disso, é equiPado com até a 8ª geração dos Processadores Intel Core. Perfeito para acompanhar seu ritmo, não importa a tarefa e onde esteja. Produtividade com conforto visual o teclado numério integrado do BS145 garante mais rapidez e ergonomia na sua digitação, principalmente para trabalhar mais facilmente com cálculos e planilhas. Tela de 15.6” com tratamento antirreflexo, que pode ser aberta em até 180, permitindo maior flexibilidade para ajustar o ângulo de visão e proporcionando mais segurança para a integridade da dobradiça. Qualidade de som Os alto falantes com certificação Dolby Audio permitem aumentar o volume sem distorcer o som. Proporciona uma imersão sonora superior com a equalização conforme seu modo de uso. Você pode escolher entre 5 modos: assistir filmes, ouvir musicas, jogar ou ajustar conforme sua necessidade. A certificação Dolby Audio não está disponível nos modelos com sistema operacional Linux ou DOS Performance gráfica Alguns modelos do Lenovo BS145 são equiPados com a placa de vídeo NVIDIA GeForce MX110 com 2GB dedicados GDDR5. Agilidade e performance para turbinar a edição de fotos e assistir vídeos. Expansão de Armazenamento No BS145 você tem a possibilidade de utilizar o armazenamento de forma híbrida e ganhar muito mais agilidade e produtividade no seu dia a dia. Com o slot disponível, você tem a opção de adicionar um SSD ou HDD.",195235644454,"Notebook Lenovo BS145 i3-1005G1 4GB 500GB W10 Home 15.6"" HD Antirreflexo 82HB0001BR Preto, Silver",https://www.amazon.com.br/Notebook-Lenovo-i3-1005G1-Antirreflexo-82HB0001BR/dp/B091ZVXCVH,"notebook lenovo bs145 i3-1005g1 4gb 500gb w10 home 15.6"" hd antirreflexo 82hb0001br preto, silver",amazon,"Notebook BS145 Lenovo Intel i3 1005G1 4GB 500GB Windows 10 Home 15.6' Full hd, Preto - 82HB0001BR Com desempenho poderoso e design resistente que você pode confiar, o Lenovo BS145 é perfeito para impulsionar as tarefas diárias do seu negócio. Com Windows Pro, tela antirreflexo de 15.6 e teclado número, este notebook é a solução que você procurava para aumentar a produtividade da sua empresa. Além disso, ele conta com WiFi ac ultrarrapido e abertura de tela de 180º para mais flexibilidade e facilidade de uso. Características Notebook Intel i3 1005G1 Lenovo BS145 4GB 500GB Windows 10 Home - Marca: Lenovo - Modelo: 82HB0001BR Especificações Notebook i3 i3 1005G1 4GB 500G Lenovo Processador - Intel Core i3-1005G1 (1.2GHz; 4MB Cache) Armazenamento - Capacidade: 500GB (5400rpm) - Slot Livre p/ ssd NVMe M.2. Memória - Capacidade: 4GB (soldado) - Tipo: DDR4 - Frequência: 2400MHz - Slot livre: 1 - Capacidade máxima de memória: até 20GB (4GB soldados + 1 slot livre) Sistema Operacional - Windows 10 Home Tela - Tamanho: 15.6 - Resolução: HD (1366 x 768) - Antirreflexo Gráficos - Intel uhd Graphics integrada Unidade Ótica - Não incluso Alto falante - Certificação Dolby Audio Unidade Ótica - Não incluso Conexões - 2x USB 3.2 Gen 1 - 1x USB 2.0 - 1x hdmi - Leitor de cartões 4 em 1 (sd, sdhc, sdxc, mmc) - Combo áudio/microfone Bateria - 2 células - 30Wh Conectividade - Wireless 1x1 ac - Bluetooth 5.0 Recursos - Câmera 0.3 mp - Dispositivo Apontador: Touchpad",195235644454,Notebook Lenovo BS145 Intel i3 1005G1 4GB 500GB Windows 10 Home 15.6' HD Preto - 82HB0001BR,https://www.americanas.com.br/produto/3302172772,notebook lenovo bs145 intel i3 1005g1 4gb 500gb windows 10 home 15.6' hd preto - 82hb0001br,americanas,1
1227,"Notebook acer aspire intel 2.6ghz 4gb 500gb hd windows 15.6 Pronto para os desafios do dia a diaDesenvolvido para não deixar você parar, o aspire 3 tem a tecnologia que acompanha seu estilo de vida. Equipado com o processador intel celeron n4000 e armazenamento hd de 500 gb, estudar, trabalhar e se divertir ficam mais fácil Bonito por dentro e por foraDesign elegante para quem não abre mão do estilo Em hd tudo fica melhorO notebook vem com tela led lcd de 15,6” e resolução hd (1366x768) para você ver tudo o que precisa com a qualidade de imagem que merece. Bluelightshield - com a linha aspire 3 os seus olhos estarão sempre protegidos. Equipados com a tecnologia acer bluelightshield, eles reduzem a emissão de luz azul em até 54% Escrever será confortável e ergonômicoTeclado do tipo membrana padrão abnt 2 de rápida resposta, com teclado numérico dedicado Especificações técnicas Marca: acerModelo: aspire 3Cor: pretoTela: 15.6 polegadas led hd (1366 x 768) c/ tecnologia acer comfyview, antirreflexo, ntsc 45%, 16:9, tx contraste 400:1, 60 hzProcessador cpu: intel celeron n4000 (frequência base de 1.1 ghz, frequência de pico de até 2.6 ghz, cache de 4 mb, dual-core)Sistema operacional: windows 10 home 64 bitsMemória ram: 4 gb ddr4 sdramArmazenamento: 500 gb hdd 2,5 sata 3Conectividade wireless: compatível com ieee 802.11a / b/g/n/ac + bluetooth 4.2 - suporte a redes com frequência até 5ghzInterface de rede: gigabit ethernet 10/100/1000 com suporte a wake on lanPortas e conectores: 1 usb 3.1; 2 usb 2.0; 1 hdmi; 1 porta ethernet rj-45; 1 conector combinado de fone de ouvido/microfone; 1 porta de alimentação ca; 1 trava kensingtonWebcam: câmera acer com resolução de 640 x 480Dispositivo apontador: multi-gestual com suporte aos comandos de produtividade do windows 10Recursos de áudio: alto-falantes estéreo duplos; microfone digital integradoGráficos de vídeo: placa de vídeo integrada intel uhd graphics 600Teclado: tipo membrana com layout português do brasil padrão abnt ii com teclado numérico dedicadoTipo de bateria: bateria de 3 células (li-íon) 37 whFonte de alimentação: adaptador de energia ac 45 w de 3 pinos - bivoltInclui: notebook acer aspire 3 + adaptador de energia ac 45 wDimensões da embalagem (axlxp): 6.5 x 50.2 x 30.0cmDimensões do produto (axlxp): 1.9 x 36.3 x 24.7cmPeso bruto: 2.5kgPeso líquido: 1.9kgGarantia: 12 meses",4710180696752,Notebook Acer Aspire Intel 2.6Ghz 4Gb 500Gb Hd Windows 15.6,https://www.americanas.com.br/produto/3111546436,notebook acer aspire intel 2.6ghz 4gb 500gb hd windows 15.6,americanas,"Acer Chromebook 317 CB317-1H CB317-1H-C41X 17,3"" Chromebook - Full HD - 192 x 108 - Intel Celeron N510 Quad-core (4 Core) 1,1 GHz - 4 GB de RAM - 32 GB de memória - prata brilhante.Tipo de produto: NOTEBOOK_COMPUTER. Numero de modelo: CB317-1H-C41X. Chromebook 317 CB317-1H. Vale a pena Comprar.",195133132251,"Acer Chromebook 317 CB317-1H CB317-1H-C41X 17,3"" Chromebook - Full HD - 1920 x 1080 - Intel Celeron N5100 Quad-core (4 Core) 1,10 GHz - 4 GB de RAM - 32 GB de memória - prata brilhante",https://www.amazon.com.br/Acer-Chromebook-317-CB317-1H-CB317-1H-C41X/dp/B09KMC5X8M,"acer chromebook 317 cb317-1h cb317-1h-c41x 17,3"" chromebook - full hd - 1920 x 1080 - intel celeron n5100 quad-core (4 core) 1,10 ghz - 4 gb de ram - 32 gb de memória - prata brilhante",amazon,0
1236,"Notebook FE14 I3 4GB Tela 14 LED Full HD Vaio. O vaio FE14 possui uma tela fhd de alta resolução com moldura reduzida, ou seja, reduzimos o tamanho das bordas laterais produto mantendo a tela de 14 p.. Ergonomia para digitar com linhas delicadas e um teclado silencioso. Um conjunto de dois alto-falantes com 4W de potência 2W + 2W)de alta qualidade é alimentada por um amplificador inteligente de dois canais para fornecer o verdadeiro som que o envolve com realismo livre de distorções e com qualidade de cinema. Teclado Tilt Com a tela aberta, o vaio forma um ângulo de inclinação natural com a mesa, reduzindo o estresse na palma da mão e no pulso durante a digitação. Mais fino apenas. Mais leve, o vaio FE14 Wi-Fi 802.11 ac dual-band mais confiável e 3 vezes mais rápido do que o 802.11n Um notebook tão bonito e potente como o vaio FE14 merece nada menos do que uma bateria que dure o dia todo, então, de modo a alcançar sua notável autonomia de até 7 horas, nós projetamos uma bateria especial de polímero de lítio 37Wh de alta capacidade. Caracteristicas Marca Vaio Modelo FE14 Ano de Lançamento: 2021 Processador: Intel Core i3-10110U 2.10 GHz com Intel Turbo Boost até 4.10 GHz 4MB Cache, 2 Núcleos, 4 Threads Fabricante do Processador: Intel Referência: Core i3-10110U Velocidade: 2.10 GHz com Intel Turbo Boost até 4.10 GHz Placa de Vídeo: Intel uhd Graphics Modelo: Processamento de vídeo integrado Intel uhd Graphics Saídas: hdmi Tipo de placa de vídeo: integrada Barramento da memória de vídeo: DDR4 Placa mãe Chipset: Intel Áudio: Áudio de alta definição HD Áudio, Microfone e alto-falantes estéreo embutidos Memória: 4GB(Módulo 2666MHz, 1x slot DDR4, com suporte até 32GB Memória ram: 4GB Tipo da memória: Módulo Clock da memória: 2666MHz Slot de memória disponível: Não Slot de memória: 1x slot DDR4, com suporte até 32GB Armazenamento: 1 tb 2,5 hdd, 150 Mbps, 1X Slot M.2 Armazenamento hd: 1 tb 2,5 hdd Slots de armazenamento: 1X Slot M.2 Velocidade do hd: 150 Mbps Tela: 14, LED Full hd, Widescreen, 1920x1080, 16:9, antireflexiva Tipo de Tela: LED Full hd Tamanho da Tela: 14 Formato da tela: Widescreen Resolução: 1920x1080 Aspecto de tela: 16:9 Tecnologia do Painel: tn Frequência: 60Hz Informações adicionais de tela: antireflexiva Sistema e Conectividade: Windows 10 Home, Bluetooth 5.0 le, Wi-fi ieee 802.11ac Sistema Operacional Windows 10 Versão do sistema Home Bluetooth 5.0 le Conexão Ethernet com fio: 10 100 1000 Wi-fi ieee 802.11ac Conexões: 1 Conexão hdmi 1 Conexão USB 2.0 2 Conexão USB 3.0 1 Conexão USB 3.1 (tipo c) 1 combo (microfone áudio), 1 Conexão de rede Ethernet (RJ45), 1 Conexão dc energia Conexão hdmi: 1 Conexão mini-HDMI: Não se aplica Conexão USB 2.0: 1 Conexão USB 3.0: 2 Conexão USB 3.1 tipo c: 1 Conexão de áudio saída de áudio: 1 combo microfone áudio Conexão de microfone: Não se aplica Conexão de rede Ethernet RJ45: 1 Conexão dc energia: 1 Recursos: Câmera frontal 1.0 mp hd, 720p, sd card, ABNT2 Webcam: Câmera frontal 1.0 mp hd, 720p Leitor de cartões: sd card Teclado: Português-Brasil, ABNT2 Português-Brasil, com resistência a derramamento de água Mouse touchpad: Tipo Touchpad com controle preciso do cursor, com toque múltiplo, 2 botões integrados Softwares inclusos: ms Office 365 30 dias, Antivírus 30 dias Ângulo de abertura da tela: 135º Bateria: 3 células, Li- Polímero 37Wh integrada 7 horas, 40W, 100 240V, 19V 2.1ª Tipo: 3 células, Li- Polímero 37Wh integrada Duração da bateria: 7 horas Potência da fonte: 40W Tensão: 100 240V Tipo de tomada: 10ª Fonte: 19V 2.1ª Segurança: Trava Kensington Lock tpm 2.0 solução por firmware fTPM Processador Intel de 10ª geração Armazenamento hdd Tela full HD Português-Brasil, ABNT2 Resistência a derramamento de água Itens Inclusos: Notebook Adaptador ca com cabo padrão Inmetro carregador Guia Rápido Certificado de Garantia Dimensões: Altura: 1,98 cm Largura: 32,4 cm Profundidade: 22,1 cm Peso 1,55 kg Garantia Do Fornecedor: Meses",7896904682731,Notebook FE14 I3 4GB Tela 14 LED Full HD Vaio,https://www.americanas.com.br/produto/4591417384,notebook fe14 i3 4gb tela 14 led full hd vaio,americanas,"Intel® Core™ i3-10110U Windows 11 Home 128GB SSD M.2 | 4GB Tela 14"" Full HD Design leve, produto compacto O VAIO FE14 possui uma tela de alta resolução com moldura reduzida, ou seja, reduzimos o tamanho das bordas laterais produto mantendo a tela de 14 polegadas. Mais fino (apenas 19,8 mm de espessura). Mais leve, o VAIO FE14 possui apenas 1,55 kg, Wi-Fi 802.11 ac dual-band (mais confiável e 3 vezes mais rápido do que o 802.11n). Um notebook tão bonito e potente como o VAIO FE14 merece nada menos do que uma bateria que dure o dia todo, então, de modo a alcançar sua notável autonomia de até 7 horas, nós projetamos uma bateria especial de polímero de lítio 37Wh de alta capacidade.",7896904688917,"Notebook Vaio FE14 VJFE42F11X-B1591H Intel Core i3-10110U 4GB 128GB SSD M.2 14"" Full HD Windows 11 Home - Chumbo Escuro",https://www.amazon.com.br/Notebook-VJFE42F11X-B1591H-Intel-i3-10110U-Windows/dp/B09M4P2G1L,"notebook vaio fe14 vjfe42f11x-b1591h intel core i3-10110u 4gb 128gb ssd m.2 14"" full hd windows 11 home - chumbo escuro",amazon,0
1238," Com o notebook Dell G15 Gaming você terá uma incrível experiência. Contando com a 11ª geração de processadores Intel Core i5, que fornecem um desempenho poderoso.",7899864941559,"Notebook Gamer Dell G15-i1100-M40P 15.6"" FHD 11ª Geração Intel Core i5 16GB 512GB SSD NVIDIA RTX 3050 Windows 11",https://www.amazon.com.br/Notebook-Dell-G15-i1100-M40P-Gera%C3%A7%C3%A3o-Windows/dp/B09HP9RLNN,"notebook gamer dell g15-i1100-m40p 15.6"" fhd 11ª geração intel core i5 16gb 512gb ssd nvidia rtx 3050 windows 11",amazon,Especificação:,7424895293676,Full HD Laptop Slim 110-240V 6G + 64G Armazenamento FHD Laptop Suporte HDD SSD Longo tempo de espera para negócios,https://www.amazon.com.br/Laptop-110-240V-Armazenamento-Suporte-neg%C3%B3cios/dp/B09Z9H9NMZ,full hd laptop slim 110-240v 6g + 64g armazenamento fhd laptop suporte hdd ssd longo tempo de espera para negócios,amazon,0
1243,"O Chromebook 500e (2ª geração) combina perfeitamente tecnologia em movimento com processamento poderoso e uma experiência de sala de aula premium. Graças a uma dobradiça de 360 graus, ela pode ser usada de quatro maneiras e há uma caneta digital para escrever e fazer anotações. Este 2 em 1 de 29,5 cm é robusto o suficiente para lidar com o que o dia escolar traz.",195891777435,500E CHROMEBOOK CEL 4GB 32GB CAM CRM,https://www.amazon.com.br/500E-CHROMEBOOK-CEL-4GB-32GB/dp/B09HYTG99R,500e chromebook cel 4gb 32gb cam crm,amazon,"Notebook novo original com 12 meses de garantia! preço especial com duração limitada! fotos reais do produto! acompanha carregador! embalagem reforçada! Esse notebook possui chipset de vídeo hd integrado na placa mãe, sistema operacional ativado, pacote office ativado com word, excel e demais programas inclusos, antivírus ativado, conexão Wi-fi, tela led, leitor de cartões, webcam, portas usb, conector p2 para fone. Tudo isso em um notebook pensado para você produzir, se informar e se divertir ainda mais. garantia: 12 meses contados A partir do dia que for entregue",7890019802299,Notebook Lenovo IdeaPad 3 15ITL06 15.6 Intel Core I3-1115G4 - Platinum Sand (82H800QJUS) Oferta!,https://www.americanas.com.br/produto/4958388752,notebook lenovo ideapad 3 15itl06 15.6 intel core i3-1115g4 - platinum sand (82h800qjus) oferta!,americanas,0
1246,"Notebook novo original com 12 meses de garantia! preço especial com duração limitada! fotos reais do produto! acompanha carregador! embalagem reforçada! Esse notebook possui chipset de vídeo hd integrado na placa mãe, sistema operacional ativado, pacote office ativado com word, excel e demais programas inclusos, antivírus ativado, conexão Wi-fi, tela led, leitor de cartões, webcam, portas usb, conector p2 para fone. Tudo isso em um notebook pensado para você produzir, se informar e se divertir ainda mais. garantia: 12 meses contados A partir do dia que for entregue",7890019801889,Notebook Dell Inspiron 15 3502 15.6 Intel Celeron N4020 ssd 128 gb - Prata Oferta!,https://www.americanas.com.br/produto/4958388470,notebook dell inspiron 15 3502 15.6 intel celeron n4020 ssd 128 gb - prata oferta!,americanas,DESIGN HÍBRIDO,7896904650679,"Notebook Gamer 2AM E550, Intel Core i7 9700, 16GB, 1TB HD + 128GB SSD, NVIDIA GeForce GTX 1050 3GB, IPS Full HD 15.6"" - FreeDOS",https://www.amazon.com.br/Notebook-Gamer-2AM-NVIDIA-GeForce/dp/B08FC4K3NF,"notebook gamer 2am e550, intel core i7 9700, 16gb, 1tb hd + 128gb ssd, nvidia geforce gtx 1050 3gb, ips full hd 15.6"" - freedos",amazon,0
1250,"Ultrabook 2-in-1 hp Spectre 16: i7-11390H Iris Xe tela 16' ssd 4Tb NVMe ram 16Gb (modelo 7908078431753) * * * * * * * * * * * * * * * * * * * * P R O C E S S A D O R: Intel i7-11390H de 4 núcleos e 5.001GHz (modo turbo) cachê de 12Mb chipset Intel HM570 11ª geração cachê de 12Mb chipset Intel HM570 V í D E O: Tela de 16 polegadas uhd 3K (3072 x 1920p) anti-glare de 400ntisHz (touchscreen: sim) (touchscreen: sim) Placa gráfica Intel Iris Xe compartilhada (vr Ready: não) (vr Ready: não) A R M A Z E N A G E M: ssd 4Tb padrão NVMe (até 3300 Mbps de velocidade) Disco sata: não tem disco ótico: não tem ram de 16Gb DDR4 3200 expansível até 16Gb (total em onboard slots) P O R T A S: USB 3.1 type-C: 2 porta(s) USB 3.1 type-A (3.0/2.0): 1 porta(s) hdmi: 1 porta tipo uhd 4K rede Wi-Fi: Intel Wi-Fi 6E AX210 Bluetooth: versão 5.2 áudio: conectores da placa B. Olufsen I N P U T: Teclado: c/acentuação Brasil (não abnt), iluminado touchpad multigestos teclado numérico: sim Leitor cartões sd: 1 leitor de digitais: sim webcam High Definition 2.0 c/fone digital Thunderbolt: sim Energia: bivolt automático bateria de 83Whr para 18hrs de uso (em média) D E S T A Q U E s: Dimensões: 1.9 x 24.5 x 35.8 cm c/2kgs Windows 10 Home de 64bits em português. Garantia via laboratório para defeitos de fabricação em hardware. Produto é inicializado, feito revisão e atualizado o Windows. Envio em caixa Kraft onda tripla c/proteção p/evitar incidentes de transporte.",7908078431753,Hp Spectre 16 (Ultrabook 2-in-1) i7-11390H tela 16' uhd 3K Iris Xe ssd 4Tb NVMe ram 16Gb,https://www.americanas.com.br/produto/4735514782,hp spectre 16 (ultrabook 2-in-1) i7-11390h tela 16' uhd 3k iris xe ssd 4tb nvme ram 16gb,americanas,"Marca: Multilaser Modelo: UB522 Sistema operacional: Windows 10 Processador: - Intel Core i5 5257U - Velocidade: 3.1 GHz - Cache: 3 mb Memória: - 8GB ram - Não expansível Armazenamento: - ssd 480 gb de altíssima velocidade - sata 2.5"" Tela: - Polegadas: 15.6'' - Resolução: Full HD 1920 x 1080 Vídeo: - Intel Iris Graphics 6100 Rede: - Wi-Fi Compatível com ieee 802.11a/b/g/n/ac - 100/1000 RJ45 Teclado: - ABNT2 com atalho Netflix Bateria: - 4400mAh",8848357434367,"Notebook Ultra - Tela 15 Full hd, Intel i5, 8GB, ssd 480GB, Windows 10 - Prata",https://www.americanas.com.br/produto/4831677784,"notebook ultra - tela 15 full hd, intel i5, 8gb, ssd 480gb, windows 10 - prata",americanas,0
1252,Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor.Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.Imagens Meramente Ilustrativas.,7898573298169,"Notebook Asus Intel Celeron-N4020  4GB 128GB W11 Pro 15,6"" Azul E510MA-BR701X",https://www.americanas.com.br/produto/4462615510,"notebook asus intel celeron-n4020  4gb 128gb w11 pro 15,6"" azul e510ma-br701x",americanas,"Projetado para manter você em movimento Viaje sem peso: Aproximadamente 11.88% mais leve do que a geração anterior (de mesma configuração), o Inspiron 15 3000 está pronto para ir com você a qualquer lugar. Melhor visualização: Desfrute de uma tela maior com bordas finas em dois lados que possibilitam uma experiência de visualização ampliada. Emoldurada por bordas elegantes e finas, uma tela HD antirreflexo fornece uma imagem clara e viva que é agradável aos olhos. Dell Cinema: Descubra a melhor experiência de cinema em casa com o Dell Cinema, que proporciona cores, som e streaming incríveis. Portas e slots 1. Leitor de cartão sd 2. USB 2.0 Type-A de 1ª geração 3. Slot de segurança Wedge 4. Entrada de energia 5. hdmi 1.4 6. RJ45 7. USB 3.2 Type-A de 1ª geração 8. USB 3.2 Type-A de 1ª geração 9. Entrada de áudio::Especificações técnicas Marca: Dell Modelo: i15-3501-U25P Sistema Operacional: Linux Tela - Resolução: HD 1366 x 768 - Tipo de Tela: Retroiluminada por led, borda fina e com antirreflexo - Tamanho: 15.6'' polegadas Processador - Intel Core i3 1005G1 de 10ª Geração - Frequência: 1.2 GHz até 3.4 GHz - 4MB Cache Placa de Vídeo - Placa de vídeo integrada Intel uhd Graphics com memória gráfica compartilhada Memória - 8 gb - Tipo: DDR4 2666MHz Armazenamento - ssd 256TB NVMe de altíssima velocidade Conectividade - Dell Wireless 802.11ac (WiFi 1x1) + - Bluetooth 5.0 - Webcam - Waves MaxxAudio Pro Conexões: - 2 x portas USB 3.2 da 1ª geração - 1 x porta USB 3.2 Type-C da 1ª geração com DisplayPort - 1 x porta para headset (entrada combinada de fone de ouvido e microfone) - 1 x porta hdmi 1.4b - 1 x slot de cartão sd - 1 x Rede rj 45 Teclado: - Teclado padrão - em Português (padrão ABNT2) Alimentação - Bateria de 3 células e 42 Wh (integrada) - 100 - 240 Volts ac (Bivolt) Dimensão e peso: - Altura: 1,90 cm X Largura: 36,40 cm X Profundidade: 24,9 cm - Aproximadamente 1,74 kg",8848357430116,"Notebook Dell Inspiron i15-3501 - Tela 15.6, Intel i3 1005G1, 8GB, ssd 256GB, Linux",https://www.americanas.com.br/produto/3655618101,"notebook dell inspiron i15-3501 - tela 15.6, intel i3 1005g1, 8gb, ssd 256gb, linux",americanas,0
1253,"Notebook Compaq Presario 433 Intel Core i3 4GB 1TB HD 14,1'' LED Webcam HD Linux Debian 10 - Cinza",7896904659467,"COMPAQ PRESARIO 433, Positivo, Cinza",https://www.amazon.com.br/COMPAQ-PRESARIO-433-Positivo-Cinza/dp/B0971TYCCZ,"compaq presario 433, positivo, cinza",amazon,"Notebook Compaq Presario 433 Intel Core i3 4GB 1TB HD 14,1'' LED Webcam HD Linux Debian 10 – Cinza Compaq Presario 433 Mais design Os novos Compaq Presario 433 oferecem mais conforto e ergonomia com touchpad e teclas do teclado mais largos. Sua cor cinza com acabamento emborrachado confere elegância ao produto, assim como as bordas mais finas, que também dão destaque à tela lcd 14"", Widescreen HD (1366x768) com tecnologia led. Mais qualidade e privacidade As vídeo chamadas fazem parte da vida de todo mundo e o Compaq Presario 433 tem recursos para elas ficarem ainda melhores. Nossa webcam HD (alta resolução) deixa suas chamadas mais claras e o microfone digital garante clareza no áudio e menos captação de ruídos. Com a webcam shutter você escolhe quando fechar a câmera e tem certeza da sua privacidade, seja para trabalhar ou na hora de assistir sua série favorita. Mais bateria para o dia todo Com 7 horas de duração, a bateria do Compaq Presario 433 dura o suficiente para você trabalhar, navegar na internet ou assistir a vídeos e séries, tudo isso longe da tomada. Mais conectividade Mesmo sendo um portátil, na hora de acessar a internet o Compaq Presario 433 oferece dois caminhos: Wi-Fi de alta velocidade ou conexão cabeada via porta RJ-45. Para complementar os recursos de conectividade, a sua segurança fica garantida com a trava Kensington.",7896904659467,Notebook Compaq Presario 433 Intel Core i3 Linux 4GB 1TB 14 - Cinza,https://www.americanas.com.br/produto/3545769637,notebook compaq presario 433 intel core i3 linux 4gb 1tb 14 - cinza,americanas,1
1256,Especificação: ,7299237980930,"Laptop HD de 15,6 polegadas, monitor HD de 1920x1080 Processador gráfico integrado N4020, N4020 a 1,1 GHz/2,8 GHz 6G + 64G LPDDR4 Suporta HDD SSD para Windows 10(plugue da UE)",https://www.amazon.com.br/polegadas-monitor-1920x1080-Processador-integrado/dp/B09YYZDPJL,"laptop hd de 15,6 polegadas, monitor hd de 1920x1080 processador gráfico integrado n4020, n4020 a 1,1 ghz/2,8 ghz 6g + 64g lpddr4 suporta hdd ssd para windows 10(plugue da ue)",amazon,"A nova linha Positivo Stilo One está esbanjando design e tecnologia. Conta com mais Desempenho, graças aos processadores Intel de última geração; mais Flexibilidade, com armazenamento rápido de 32GB e mais 100GB na nuvem; e mais Conectividade com conexões Wi-fi e Bluetooth e portas USB 3.0. Novo Positivo Stilo: produtividade e performance com estilo.",7896904691139,"Notebook, Positivo, 3001023, 4, 4 Gb, 14"", Windows 10, Positivo, 3001023, Pentium QC N3710, 4 GB RAM, HD HD 32(GB) GB,, LCD, Tela 14"", windows_10",https://www.amazon.com.br/Notebook-Positivo-3001023-Pentium-windows_10/dp/B075YDM232,"notebook, positivo, 3001023, 4, 4 gb, 14"", windows 10, positivo, 3001023, pentium qc n3710, 4 gb ram, hd hd 32(gb) gb,, lcd, tela 14"", windows_10",amazon,0
1257,"Pesa 760 g e a espessura é de apenas 9 mm, o design industrial mais leve e fino com apenas corpo de alumínio 760 g torna o UBook X extremamente portátil. Embalado com capacidade de bateria de 38Wh (5000mAh) e processadores de baixa potência e excelente otimização de gerenciamento de energia. A duração da bateria pode chegar a 9 horas para atender às necessidades de um dia inteiro.",770456325353,"CHUW UBook X Tablet PC com tela sensível ao toque Windows 10 de 12 polegadas, processador Intel N4120 Quad Core, tela 2K, 8 GB de RAM/256 GB SSD com Tipo-c, USB 3.0 (teclado incluído)",https://www.amazon.com.br/sens%C3%ADvel-Windows-polegadas-processador-inclu%C3%ADdo/dp/B0975PCG7X,"chuw ubook x tablet pc com tela sensível ao toque windows 10 de 12 polegadas, processador intel n4120 quad core, tela 2k, 8 gb de ram/256 gb ssd com tipo-c, usb 3.0 (teclado incluído)",amazon,"Tenha total conforto e praticidade com o Lenovo IdeaPad 3i, que possui design leve e compacto. Detentor de tela antirreflexo de 15.6"" para mais conforto visual. Esse Notebook é ideal para todos os momentos do seu dia a dia.Modelo: IdeaPad 3i-IGL pn: 82BU0001BR Cor: Prata Marca: LenovoSegmento: Ultrafino Processador (Resumido): Intel Celeron Dual Core Processador (Modelo): Intel Celeron N4020 Processador: Celeron Processador (Cores / Threads): Dual Core / 2 Threads Processador (Cache): 4MB Processador (Clock): 1.1GHZ (2.8 ghz Max Turbo)Memória ram: 4GB Detalhe Memória ram: 4GB soldado / DDR4 2400MHz Barramento da memória: 2400MHz Armazenamento (ssd): 128GB ssd Máxima expansão de armazenamento: Slot 2.5"" hdd até 1TB e Slot M.2 ssd até 512GB Chipset: Integrado Placa de vídeo: Integrada / Intel uhd Graphics 600Sistema Operacional: Windows 10 Tela: 15.6"" Resolução de Tela: HD (1366 x 768) Antirreflexo Resolução de Tela: hd Formato de Tela: 16:9 widescreen Brilho da Tela: 220 nits Tipo de Painel: tn Abertura de Tela: 170 graus Wi-Fi: WiFi 2x2 acCamera: HD-720p com Privacidade Microfone: Microfone tipo Dual Array Bluetooth: Bluetooth 5.0 Audio (alto-falantes): Alto-falantes com certificação Dolby Audio (2 x 1.5W) 01 x Audio (porta combo para headset/headphone) 02 x USB (3.2) Gen 1 01 x USB (2.0)Leitor de Cartões: Leitor de Cartões 4 em 1 (sd, sdhc, sdxc, mmc) 01 x Saída hdmi ( 1.4b) 01 x ptp Touchpad 01 x Teclado Padrão Brasileiro 01 x Teclado numérico Bateria: 2 células 35Wh Adaptador ac: 45WDimensões (a x L x p): 1,99 x 36,22 x 25,34 cm Peso: 1,7 KgConteúdo da Embalagem: 01 x Notebook 01 x Manual de InstruçõesGarantia: 12 meses com a fabricante Fabricante: Lenovo Telefone de Atendimento: 0800-701-4815 / (11) 2388-8213",195713167154,Notebook Intel Celeron 4GB ram 128GB ssd IdeaPad 3i - igl Tela 15.6 Windows 10,https://www.americanas.com.br/produto/4935846933,notebook intel celeron 4gb ram 128gb ssd ideapad 3i - igl tela 15.6 windows 10,americanas,0
