,indice,titulo_sa,ean,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
1043,5061,geladeira panasonic frost free 480l nrbb71pvfx aco escovado  220v,7896067227497,geladeiras,488.7939827442169,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00012540757461750688
1049,5197,geladeira panasonic frost free 480l nrbb71gvfb black glass  110v,7896067227503,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1052,5203,frigobar 45 litros preto inox classe a midea mrc06b1x 127v,7908198002789,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1076,5503,refrigerador midea french door inverter quattro 482 litros inox mdrf556  220 volts,7908198000846,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1097,5682,refrigerador brastemp inverse frost free 573l evox 220v bre80ak,7891129236714,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1112,5871,geladeirarefrigerador samsung french door rf23r6201sr inox look 536l smart wifi com twin cooling  220v,8801643928360,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1128,6127,geladeira philco 554 litros prf600i side by side frost free eco inverter inox,7891356084492,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1132,6176,refrigerador brastemp 375l 2 portas evox frost free 220v,7891129252738,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1160,6907,refrigerador electrolux infinity 2 portas 553l frost free branco 127v df82,7896584072365,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1162,6938,geladeira brastemp frost free 400 litros  brm54 inox 110v,7891129252844,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1164,7093,geladeira 1 porta 342 litros crb39 frost free facilite consul,7891129245488,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1165,7105,refrigerador  geladeira continental frost free 2 portas 370 litros  tc41s,7909569003114,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1166,7158,geladeirarefrigerador electrolux duplex dfn41 frost free 371l branca  110v,7896584071948,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
1169,7191,geladeira consul crm56hb frost free duplex 450 litros branca,7891129506084,geladeiras,488.7939827442169,0,0,0,0,0,0.0,0,0,0.0,82,0.012195121951219513,0.010283421118635566
1176,7479,geladeira brastemp frost free duplex 462 litros branca com turbo control  brm56ab 220v,7891129250093,geladeiras,488.7939827442169,0,0,0,0,0,0.0,0,0,0.0,57,0.017543859649122806,0.0071482317531978935
1177,7522,geladeira brastemp frost free duplex 478 litros branca com freezer control advanced  brm59ab 110v,7891129251694,geladeiras,488.7939827442169,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00012540757461750688
